Date, Open, High, Low, Close, Volume,Name
5/17/2024,32.69,32.69,32.69,32.69,4874375.832,ZENITHBANK
5/16/2024,32.39,32.39,32.39,32.39,10693569.7,ZENITHBANK
5/15/2024,33.18,33.18,33.18,33.18,7333539.317,ZENITHBANK
5/14/2024,34.28,34.28,34.28,34.28,15640636.81,ZENITHBANK
5/13/2024,34.58,34.58,34.58,34.58,30556478.21,ZENITHBANK
5/10/2024,33.88,33.88,33.88,33.88,35220481.04,ZENITHBANK
5/9/2024,33.88,33.88,33.88,33.88,34067549.87,ZENITHBANK
5/8/2024,33.68,33.68,33.68,33.68,11377111.37,ZENITHBANK
5/7/2024,34.58,34.58,34.58,34.58,20797104.54,ZENITHBANK
5/6/2024,34.68,34.68,34.68,34.68,26997888.99,ZENITHBANK
5/3/2024,34.48,34.48,34.48,34.48,19044707.65,ZENITHBANK
5/2/2024,32.64,32.64,32.64,32.64,15909363.14,ZENITHBANK
4/30/2024,31.99,31.99,31.99,31.99,11923695.84,ZENITHBANK
4/29/2024,31.19,31.19,31.19,31.19,18781912.99,ZENITHBANK
4/26/2024,32.49,32.49,32.49,32.49,24019671.96,ZENITHBANK
4/25/2024,36.27,36.27,36.27,36.27,48658921.72,ZENITHBANK
4/24/2024,36.47,36.47,36.47,36.47,46317364.01,ZENITHBANK
4/23/2024,35.87,35.87,35.87,35.87,21321100.3,ZENITHBANK
4/22/2024,37.77,37.77,37.77,37.77,15218596.29,ZENITHBANK
4/19/2024,35.38,35.38,35.38,35.38,24493473.83,ZENITHBANK
4/18/2024,35.87,35.87,35.87,35.87,22084549.39,ZENITHBANK
4/17/2024,35.28,35.28,35.28,35.28,47194337.66,ZENITHBANK
4/16/2024,35.28,35.28,35.28,35.28,41504822.63,ZENITHBANK
4/15/2024,38.52,38.52,38.52,38.52,14359793.96,ZENITHBANK
4/12/2024,39.86,39.86,39.86,39.86,136285266,ZENITHBANK
4/8/2024,41.41,41.41,41.41,41.41,16153584.08,ZENITHBANK
4/5/2024,42.35,42.35,42.35,42.35,86520424.9,ZENITHBANK
4/4/2024,43.05,43.05,43.05,43.05,162248919.4,ZENITHBANK
4/3/2024,43.85,43.85,43.85,43.85,42023614.26,ZENITHBANK
4/2/2024,44.39,44.39,44.39,44.39,62804066.78,ZENITHBANK
3/28/2024,44.34,44.34,44.34,44.34,88663971.67,ZENITHBANK
3/27/2024,43.85,43.85,43.85,43.85,53389416.22,ZENITHBANK
3/26/2024,40.31,40.31,40.31,40.31,42587367.55,ZENITHBANK
3/25/2024,39.36,39.36,39.36,39.36,8370487.364,ZENITHBANK
3/22/2024,39.81,39.81,39.81,39.81,47824738.17,ZENITHBANK
3/21/2024,39.31,39.31,39.31,39.31,21848257.08,ZENITHBANK
3/20/2024,37.87,37.87,37.87,37.87,11177074.38,ZENITHBANK
3/19/2024,37.97,37.97,37.97,37.97,7260869.112,ZENITHBANK
3/18/2024,38.86,38.86,38.86,38.86,21563332.31,ZENITHBANK
3/15/2024,39.56,39.56,39.56,39.56,10478299.63,ZENITHBANK
3/14/2024,38.37,38.37,38.37,38.37,13336468.38,ZENITHBANK
3/13/2024,38.86,38.86,38.86,38.86,13808432.85,ZENITHBANK
3/12/2024,38.07,38.07,38.07,38.07,15537035.83,ZENITHBANK
3/11/2024,36.07,36.07,36.07,36.07,14533599.55,ZENITHBANK
3/8/2024,33.88,33.88,33.88,33.88,17996635.84,ZENITHBANK
3/7/2024,33.83,33.83,33.83,33.83,17139909.74,ZENITHBANK
3/6/2024,33.88,33.88,33.88,33.88,16694087.36,ZENITHBANK
3/5/2024,35.38,35.38,35.38,35.38,13401274.18,ZENITHBANK
3/4/2024,35.33,35.33,35.33,35.33,8066079.714,ZENITHBANK
3/1/2024,35.38,35.38,35.38,35.38,25663891.93,ZENITHBANK
2/29/2024,34.88,34.88,34.88,34.88,22842049.76,ZENITHBANK
2/28/2024,32.34,32.34,32.34,32.34,31033318.67,ZENITHBANK
2/27/2024,34.38,34.38,34.38,34.38,25044583.07,ZENITHBANK
2/26/2024,35.18,35.18,35.18,35.18,20696623.43,ZENITHBANK
2/23/2024,35.18,35.18,35.18,35.18,20792145.26,ZENITHBANK
2/22/2024,35.63,35.63,35.63,35.63,12583163.63,ZENITHBANK
2/21/2024,35.38,35.38,35.38,35.38,15923622.82,ZENITHBANK
2/20/2024,35.53,35.53,35.53,35.53,21082959.55,ZENITHBANK
2/19/2024,35.58,35.58,35.58,35.58,15893899.26,ZENITHBANK
2/16/2024,35.68,35.68,35.68,35.68,10736138.02,ZENITHBANK
2/15/2024,35.63,35.63,35.63,35.63,6954937.15,ZENITHBANK
2/14/2024,36.37,36.37,36.37,36.37,17934398.99,ZENITHBANK
2/13/2024,35.38,35.38,35.38,35.38,16074107.16,ZENITHBANK
2/12/2024,36.77,36.77,36.77,36.77,8603052.694,ZENITHBANK
2/9/2024,36.72,36.72,36.72,36.72,11959932.1,ZENITHBANK
2/8/2024,35.87,35.87,35.87,35.87,31857170.22,ZENITHBANK
2/7/2024,36.67,36.67,36.67,36.67,11981738.08,ZENITHBANK
2/6/2024,37.37,37.37,37.37,37.37,14369598.12,ZENITHBANK
2/5/2024,38.57,38.57,38.57,38.57,16907410.64,ZENITHBANK
2/2/2024,39.36,39.36,39.36,39.36,31692265.65,ZENITHBANK
2/1/2024,38.47,38.47,38.47,38.47,74576731.38,ZENITHBANK
1/31/2024,34.98,34.98,34.98,34.98,61389787.99,ZENITHBANK
1/30/2024,38.86,38.86,38.86,38.86,27756912.66,ZENITHBANK
1/29/2024,41.85,41.85,41.85,41.85,34661932.88,ZENITHBANK
1/26/2024,42.85,42.85,42.85,42.85,14756094.79,ZENITHBANK
1/25/2024,42.7,42.7,42.7,42.7,15002423.08,ZENITHBANK
1/24/2024,42.1,42.1,42.1,42.1,14521908.82,ZENITHBANK
1/23/2024,41.9,41.9,41.9,41.9,32138831.62,ZENITHBANK
1/22/2024,43.85,43.85,43.85,43.85,25849136.38,ZENITHBANK
1/19/2024,44.84,44.84,44.84,44.84,34884328.78,ZENITHBANK
1/18/2024,44.15,44.15,44.15,44.15,36416817.44,ZENITHBANK
1/17/2024,45.04,45.04,45.04,45.04,24462764.83,ZENITHBANK
1/16/2024,45.69,45.69,45.69,45.69,21100500.66,ZENITHBANK
