Date, Open, High, Low, Close, Volume,Name
1/30/2024,13.5,13.7,13.5,13.55,5800700,SCOM
1/29/2024,13,13.45,13,13.1,4917900,SCOM
1/26/2024,13.5,13.5,12.95,13.1,928000,SCOM
1/25/2024,13.5,13.5,13.2,13.45,2189800,SCOM
1/24/2024,13.95,13.95,13.4,13.6,1912400,SCOM
1/23/2024,13.75,13.95,13.7,13.8,316400,SCOM
1/22/2024,13.95,13.95,13.8,13.9,2946700,SCOM
1/19/2024,13.95,14,13.75,13.95,11829000,SCOM
1/18/2024,14,14,13.9,13.95,1274700,SCOM
1/17/2024,14.2,14.2,13.85,14,5351600,SCOM
1/16/2024,13.9,14.1,13.8,13.9,2446300,SCOM
1/15/2024,13.9,14.1,13.65,13.9,407100,SCOM
1/12/2024,14.1,14.1,13.8,13.9,440300,SCOM
1/11/2024,14,14,13.85,13.9,10658100,SCOM
1/10/2024,13.6,14.1,13.6,13.8,4438100,SCOM
1/9/2024,13.85,14.1,13.6,13.65,2192400,SCOM
1/8/2024,13.7,14,13.6,13.85,248500,SCOM
1/5/2024,13.8,14,13.55,13.6,5622200,SCOM
1/4/2024,13.65,13.8,13.55,13.6,1000500,SCOM
1/3/2024,13.9,13.9,13.6,13.65,1666700,SCOM
1/2/2024,13.7,13.95,13.65,13.75,176500,SCOM
12/29/2023,14,14,13.8,13.9,396700,SCOM
12/28/2023,13.9,14.1,13.6,13.7,5262500,SCOM
12/27/2023,13.55,14,13.5,13.6,14199200,SCOM
12/22/2023,13.8,13.8,13.5,13.55,1740200,SCOM
12/21/2023,13.8,13.8,13.5,13.55,5824300,SCOM
12/20/2023,13.5,13.8,13.5,13.5,6908500,SCOM
12/19/2023,13.9,13.9,13.4,13.5,11518300,SCOM
12/18/2023,14,14,13.5,13.85,5857300,SCOM
12/15/2023,14.4,14.45,13.7,14.1,753200,SCOM
12/14/2023,14.45,14.45,14.2,14.4,6830400,SCOM
12/13/2023,14.45,14.5,14.35,14.45,14879800,SCOM
12/11/2023,14.55,14.55,14.35,14.5,1768900,SCOM
12/8/2023,14.6,14.6,14.4,14.55,2899700,SCOM
12/7/2023,14.9,14.9,14.4,14.55,1248800,SCOM
12/6/2023,14.95,15.1,14.3,14.6,59683102,SCOM
12/5/2023,14.55,15.2,14.5,14.8,8039500,SCOM
12/4/2023,14.5,14.55,14,14.5,1972800,SCOM
12/1/2023,14.2,14.4,14,14.05,1213300,SCOM
11/30/2023,13.9,14.45,13.8,14.05,16439400,SCOM
11/29/2023,14,14.2,13.75,14,9416400,SCOM
11/28/2023,13.95,14.4,13.7,14,13252700,SCOM
11/27/2023,13.75,13.8,13.35,13.45,2743600,SCOM
11/24/2023,13.7,13.75,13.65,13.7,219500,SCOM
11/23/2023,13.7,13.7,13.45,13.6,885500,SCOM
11/22/2023,13.5,14,13.45,13.7,3260900,SCOM
11/21/2023,13.5,13.8,13.3,13.45,4615700,SCOM
11/20/2023,13.45,13.5,13.05,13.4,2454400,SCOM
11/17/2023,13.5,13.55,13.05,13.45,7093700,SCOM
11/16/2023,13.95,14,13.3,13.5,3915000,SCOM
11/15/2023,13.95,13.95,13.45,13.5,6066600,SCOM
11/14/2023,13.5,14,13,13.3,1883200,SCOM
11/10/2023,13.5,14.3,13.3,13.5,59099801,SCOM
11/9/2023,13.15,13.75,12.95,13.3,17306000,SCOM
11/8/2023,12.15,13.15,12.15,12.45,371700,SCOM
11/7/2023,12,12.3,11.8,12,12695600,SCOM
11/6/2023,11.65,12.05,11.5,11.95,3796900,SCOM
11/3/2023,12,12,11.5,11.65,5888700,SCOM
11/2/2023,12.5,12.5,11.95,12.1,705400,SCOM
11/1/2023,12.45,12.5,12.2,12.3,811900,SCOM
10/31/2023,12.5,12.5,12.35,12.45,2338500,SCOM
10/30/2023,12.5,13,12.45,12.5,14855700,SCOM
10/27/2023,12.7,13.3,12.5,12.5,72111602,SCOM
10/26/2023,12.5,12.7,12.4,12.45,6886500,SCOM
10/25/2023,12.9,13,12.3,12.5,8052800,SCOM
10/24/2023,13.75,13.75,12.7,13,1458400,SCOM
10/23/2023,13.9,13.9,13,13.6,11962300,SCOM
10/19/2023,13.8,13.8,13.7,13.8,6356700,SCOM
10/18/2023,13.7,13.95,13.65,13.8,10979700,SCOM
10/17/2023,14,14,13.65,13.8,504600,SCOM
10/16/2023,14,14.2,13.8,13.95,1711200,SCOM
10/13/2023,14,14,13.85,13.95,900800,SCOM
10/12/2023,14,14.35,13.85,14,1661300,SCOM
10/11/2023,14.4,14.4,13.8,13.9,5405200,SCOM
10/9/2023,14,14,13.8,14,809100,SCOM
10/6/2023,14.3,14.65,13.85,14,48233398,SCOM
10/5/2023,14.7,14.7,14.25,14.5,2483600,SCOM
10/4/2023,15,15,14.55,14.65,574900,SCOM
10/3/2023,14.7,14.8,14.6,14.7,2602000,SCOM
10/2/2023,14.6,14.9,14.6,14.65,1919700,SCOM
9/29/2023,14.6,14.7,14.5,14.6,2270500,SCOM
9/28/2023,14.85,14.85,14.5,14.6,2383000,SCOM
9/27/2023,14.9,14.9,14.65,14.7,3180700,SCOM
9/26/2023,14.95,14.95,14.8,14.9,299700,SCOM
9/25/2023,15,15,14.8,14.95,2139000,SCOM
9/22/2023,15,15.3,14.9,15,8289600,SCOM
9/21/2023,15.25,15.3,14.85,14.95,1273300,SCOM
9/20/2023,15.5,15.5,14.95,15,32720500,SCOM
9/19/2023,15.7,15.7,15.2,15.4,935300,SCOM
9/18/2023,16,16,15.45,15.6,1446800,SCOM
9/15/2023,15.7,16,15.5,15.75,1722600,SCOM
