Date, Open, High, Low, Close, Volume,Name
10/3/2024,46880,46892,45873,46419,1213790,ANG
10/2/2024,47399,47618,46028,47340,1152861,ANG
10/1/2024,46400,48018,45871,47280,2183181,ANG
9/30/2024,47380,48085,45680,45899,2462475,ANG
9/27/2024,49495,50019,47800,47800,2297337,ANG
9/26/2024,50153,50497,49288,49916,1499947,ANG
9/25/2024,50500,50990,48918,49990,1968026,ANG
9/23/2024,49294,50418,48708,50336,843233,ANG
9/20/2024,49150,49580,48570,49273,4068816,ANG
9/19/2024,48450,49620,48001,48306,3303064,ANG
9/18/2024,48979,48979,47613,48098,1451545,ANG
9/17/2024,50362,50362,49258,49654,867178,ANG
9/16/2024,50500,50778,49570,49641,1088706,ANG
9/13/2024,49800,50892,49474,50125,1601568,ANG
9/12/2024,48600,50288,47921,49924,1586696,ANG
9/11/2024,48936,49249,47673,48257,1656365,ANG
9/10/2024,48999,48999,45867,47958,3540874,ANG
9/9/2024,50726,51920,50726,50860,698433,ANG
9/6/2024,51000,52542,50743,51216,1053051,ANG
9/5/2024,51125,51832,50195,51645,1032838,ANG
9/4/2024,50496,51540,50496,51214,892480,ANG
9/3/2024,52741,52741,50680,51403,1430654,ANG
9/2/2024,51500,52733,51500,52546,428180,ANG
8/30/2024,53451,53630,52403,52891,1495283,ANG
8/29/2024,52869,53986,52464,53688,764182,ANG
8/28/2024,53500,53572,51735,52239,1708411,ANG
8/27/2024,56000,56000,53537,54181,1224247,ANG
8/26/2024,55102,55802,54882,55445,812637,ANG
8/23/2024,55998,56362,54700,55100,1460177,ANG
8/22/2024,57090,57602,55035,55241,1179810,ANG
8/21/2024,57216,57499,55950,56850,887381,ANG
8/20/2024,55072,57600,55072,57119,825515,ANG
8/19/2024,55919,56437,54577,55737,855922,ANG
8/16/2024,54999,56041,53641,55397,2082995,ANG
8/15/2024,56249,56456,55044,55091,1983675,ANG
8/14/2024,55500,56251,54391,55326,1315100,ANG
8/13/2024,54400,55124,52625,55119,1356769,ANG
8/12/2024,54550,55006,53342,53370,1545906,ANG
8/8/2024,51300,53226,50077,53226,2529316,ANG
8/7/2024,51850,52978,50582,51575,1890331,ANG
8/6/2024,48800,52168,48345,51960,1417122,ANG
8/5/2024,49509,50278,46609,49000,1002824,ANG
8/2/2024,51360,52640,49793,50278,1037007,ANG
8/1/2024,51780,52443,50675,50948,901798,ANG
7/31/2024,51495,52886,50694,52260,1212203,ANG
7/30/2024,49850,50620,49850,49870,360970,ANG
7/29/2024,49250,50854,49047,50157,581091,ANG
7/26/2024,49811,50300,49171,49783,966877,ANG
7/25/2024,50000,50827,48815,49531,1219577,ANG
7/24/2024,51622,52093,51147,52093,639513,ANG
7/23/2024,51085,52051,50410,51453,2182829,ANG
7/22/2024,51454,51797,50406,50831,910284,ANG
7/19/2024,52000,52238,50700,51533,1046402,ANG
7/18/2024,53382,53743,52395,52517,1573676,ANG
7/17/2024,53650,54945,53117,53117,2478625,ANG
7/16/2024,53180,53968,52480,53580,1848407,ANG
7/15/2024,51650,53480,51650,53480,1274051,ANG
7/12/2024,52175,52530,51629,52261,686557,ANG
7/11/2024,52207,53136,51403,52435,1242168,ANG
7/10/2024,51300,52454,51094,52277,720592,ANG
7/9/2024,51010,51540,50900,51170,1017773,ANG
7/8/2024,51325,52075,50830,51090,1203816,ANG
7/5/2024,49010,50700,48933,50500,1212602,ANG
7/4/2024,48001,49464,47877,49427,761031,ANG
7/3/2024,47697,48264,47346,47983,1183590,ANG
7/2/2024,46300,47908,45139,47053,1167876,ANG
7/1/2024,46200,46485,45444,45840,1230813,ANG
6/28/2024,46487,47270,45755,45977,1155670,ANG
6/27/2024,45000,46785,44801,46326,975580,ANG
6/26/2024,44000,45191,43721,45020,1348607,ANG
6/25/2024,43148,44466,43147,44387,1002081,ANG
6/24/2024,42955,44628,42852,43858,693518,ANG
6/21/2024,43026,44241,42600,42955,2010404,ANG
6/20/2024,42970,43463,42148,42773,3037259,ANG
6/19/2024,41790,42999,41480,42807,1190989,ANG
6/18/2024,41815,42700,40975,41450,1500204,ANG
6/14/2024,42100,43034,41639,42062,1345003,ANG
6/13/2024,42300,42819,41832,41832,1534788,ANG
6/12/2024,41428,43901,41428,42780,1783988,ANG
6/11/2024,41890,42090,41238,42061,1174647,ANG
6/10/2024,42812,43080,41664,41895,1204464,ANG
6/7/2024,46020,46648,43220,43220,1754097,ANG
6/6/2024,44800,45463,44500,44993,839609,ANG
6/5/2024,43700,44566,43288,44279,1176477,ANG
6/4/2024,44693,44781,42500,43131,1199792,ANG
6/3/2024,45400,45523,44525,44790,855993,ANG
5/31/2024,46200,46336,44706,44740,2018577,ANG
5/30/2024,44697,46325,43521,45916,1369104,ANG
5/28/2024,45400,45952,45109,45400,735524,ANG
5/27/2024,44953,45703,44953,45703,467442,ANG
5/24/2024,44097,44968,44032,44884,1648240,ANG
5/23/2024,44694,45633,44220,44516,947570,ANG
5/22/2024,45580,46714,45159,45675,1196045,ANG
5/21/2024,46200,47336,46200,46320,1412168,ANG
5/20/2024,46851,47939,46653,47103,1215346,ANG
5/17/2024,44300,46150,44278,46086,1132958,ANG
5/16/2024,45899,45899,44200,44200,1586526,ANG
5/15/2024,44949,45546,44360,45103,1504411,ANG
5/14/2024,44290,45078,44161,44667,985172,ANG
5/13/2024,45099,45345,44300,44438,641779,ANG
5/10/2024,45150,47152,45150,45612,1467285,ANG
5/9/2024,43341,44476,43041,44468,917251,ANG
5/8/2024,43324,44062,42542,43920,1141975,ANG
5/7/2024,44101,44198,42810,43138,1109163,ANG
5/6/2024,43470,44511,43173,43943,695500,ANG
5/3/2024,43216,43289,41400,42140,2266109,ANG
5/2/2024,43547,46000,42220,42890,1635281,ANG
4/30/2024,45400,45869,43462,43661,2391419,ANG
4/29/2024,44369,46500,44369,46500,1828494,ANG
4/26/2024,43470,44958,42938,44560,2056205,ANG
4/25/2024,42020,43153,41813,42938,1200499,ANG
4/24/2024,42129,42776,41412,42215,1478012,ANG
4/23/2024,41800,43107,40709,42455,1430854,ANG
4/22/2024,44400,44606,41888,42488,1391779,ANG
4/19/2024,45750,46350,44145,45130,2188615,ANG
4/18/2024,46000,46225,44608,45000,1959872,ANG
4/17/2024,44000,46539,43800,46128,1925333,ANG
4/16/2024,45608,45608,43978,44429,1395756,ANG
4/15/2024,45900,47243,45420,46017,2997306,ANG
4/12/2024,46242,48357,44852,48261,2554676,ANG
4/11/2024,43879,44262,43576,44000,1793957,ANG
4/10/2024,43900,44870,42652,44100,2293523,ANG
4/9/2024,44450,45215,43574,43715,2221553,ANG
4/8/2024,44800,45579,44268,44417,1609798,ANG
4/5/2024,43201,44797,42798,44544,1331352,ANG
4/4/2024,43000,44199,42867,44199,1059928,ANG
4/3/2024,42901,43301,42336,43154,914463,ANG
4/2/2024,42780,42856,42185,42609,1293011,ANG
3/28/2024,41501,42459,41348,42269,920657,ANG
3/27/2024,40501,41579,40050,41418,937980,ANG
3/26/2024,40979,41800,40336,41032,1458393,ANG
3/25/2024,39700,41440,39683,40979,1205135,ANG
3/22/2024,39400,39955,38810,39888,858378,ANG
3/20/2024,38300,39696,38222,38806,2569784,ANG
3/19/2024,39746,40132,38239,38550,1587749,ANG
3/18/2024,41480,41590,39746,39746,1486156,ANG
3/15/2024,41778,42300,40803,42045,3128721,ANG
3/14/2024,42350,42350,41068,41787,1221514,ANG
3/13/2024,41000,42436,40522,42436,1377455,ANG
3/12/2024,42500,42881,40557,40907,2246792,ANG
3/11/2024,41830,42734,41300,42734,1618132,ANG
3/8/2024,41961,42699,41317,41621,1705865,ANG
3/7/2024,41375,42178,40846,41956,1116508,ANG
3/6/2024,41100,41287,39786,40920,1486745,ANG
3/5/2024,39906,42066,39906,41111,2919781,ANG
3/4/2024,36900,39300,36900,38932,2311076,ANG
3/1/2024,35750,36373,35445,36027,1564545,ANG
2/29/2024,35387,36316,34760,36101,2252619,ANG
2/28/2024,35300,35470,34601,35247,827983,ANG
2/27/2024,35810,36323,35700,35843,1441256,ANG
2/26/2024,35352,36211,35064,36000,1839711,ANG
2/23/2024,32837,35673,32603,34684,2298060,ANG
2/22/2024,33800,34360,33109,33460,2155504,ANG
2/21/2024,33851,34159,32760,32914,1303768,ANG
2/20/2024,33469,34763,33166,34224,1859005,ANG
