Date, Open, High, Low, Close, Volume,Name
11/22/2023,334000,340249,331128,339591,537389,NPN
11/21/2023,340000,341648,333541,334000,509018,NPN
11/20/2023,340500,345348,337291,339250,530302,NPN
11/17/2023,330000,338997,328889,337101,713146,NPN
11/16/2023,344405,345680,336000,336413,675617,NPN
11/15/2023,329000,351150,328500,348014,927989,NPN
11/14/2023,319650,332173,318530,326181,387822,NPN
11/13/2023,318032,324126,318032,319646,334734,NPN
11/10/2023,319999,320106,315210,318000,353326,NPN
11/9/2023,320347,324644,317267,322959,366773,NPN
11/8/2023,314000,324625,313387,323285,439322,NPN
11/7/2023,317001,321152,312716,314520,412257,NPN
11/6/2023,325000,325000,319052,321071,443149,NPN
11/3/2023,307900,318912,305200,317548,745040,NPN
11/2/2023,289519,301703,289519,300700,602942,NPN
11/1/2023,288000,293800,285126,292801,529052,NPN
10/31/2023,288500,297227,286114,290933,678070,NPN
10/30/2023,288800,296271,288800,292731,415056,NPN
10/27/2023,293000,295684,288884,288884,434991,NPN
10/26/2023,291108,294362,286277,290908,408493,NPN
10/25/2023,295900,300000,291868,293557,288634,NPN
10/24/2023,290400,298162,289772,298162,311785,NPN
10/23/2023,288200,293403,282608,290350,343711,NPN
10/20/2023,290000,293450,286139,288157,361523,NPN
10/19/2023,300000,300000,291323,291323,473516,NPN
10/18/2023,305000,307340,299300,301744,323091,NPN
10/17/2023,308200,309040,300789,304683,308968,NPN
10/16/2023,307100,312000,304413,311090,382169,NPN
10/13/2023,310000,313904,306000,307195,364976,NPN
10/12/2023,321467,323183,311407,315209,417128,NPN
10/11/2023,315900,320626,312382,319734,534623,NPN
10/10/2023,305985,315854,303823,315854,434498,NPN
10/9/2023,309001,311544,301718,305292,286368,NPN
10/6/2023,303887,309469,302260,309469,346596,NPN
10/5/2023,300965,302790,298952,300747,352263,NPN
10/4/2023,298000,301799,295571,299782,353460,NPN
10/3/2023,299500,306368,297064,298000,266658,NPN
10/2/2023,304998,307500,302315,303563,272063,NPN
9/29/2023,309501,311983,302555,302555,309226,NPN
9/28/2023,303599,304101,300000,301606,267215,NPN
9/27/2023,303100,307387,302235,305069,539107,NPN
9/26/2023,299000,305000,298811,301373,549039,NPN
9/22/2023,304564,313325,303565,311702,812966,NPN
9/21/2023,309500,309500,298521,298564,1264995,NPN
9/20/2023,318887,320000,314589,314589,322320,NPN
9/19/2023,318000,321866,316319,317542,468262,NPN
9/18/2023,325334,331000,313100,318000,446644,NPN
9/15/2023,325600,331797,323525,323525,944683,NPN
9/14/2023,322475,326370,320408,325560,207504,NPN
9/13/2023,320000,326595,319091,320975,264260,NPN
9/12/2023,325000,327001,321190,326372,332179,NPN
9/11/2023,320199,327432,320199,325448,309990,NPN
9/8/2023,320555,324479,319234,319234,357489,NPN
9/7/2023,329000,331855,320301,320455,408818,NPN
9/6/2023,330100,338730,328616,335652,407044,NPN
9/5/2023,329143,334205,327000,334205,381036,NPN
9/4/2023,330000,336070,325700,330896,304506,NPN
9/1/2023,323800,325025,318991,324508,263554,NPN
8/31/2023,315880,323664,315072,321699,832805,NPN
8/30/2023,320000,323133,316094,318405,314497,NPN
8/29/2023,317501,324310,316468,322642,572008,NPN
8/28/2023,315800,321240,312923,319216,851650,NPN
8/25/2023,313000,320317,312000,312000,289621,NPN
8/24/2023,321500,324806,316292,316292,335510,NPN
8/23/2023,321000,321099,313749,318574,267786,NPN
